Customer_ID,Transaction_Date,Amount,Merchant_Category,Merchant_ID,Card_Type,Transaction_Type,Country,Is_International,Is_Chip,Is_Pin_Used,Distance_From_Home,Hour_of_Day,Device_Type,Fraud_Flag
85853,2024-12-09 23:36:31,205.34,Fuel,2396,Debit,Online,Australia,0,1,0,2.6,23,Terminal,0
63938,2024-05-11 01:18:43,104.87,Fuel,3710,Debit,POS,Germany,1,0,1,0.14,1,Web,0
53998,2024-02-13 16:11:48,47.63,Clothing,9785,Debit,POS,Australia,0,0,1,1.52,16,Mobile,0
98635,2025-05-03 19:32:59,370.92,Groceries,3143,Gold,POS,France,0,1,1,0.76,19,Terminal,0
18380,2025-04-21 04:42:50,43.07,Utilities,6140,Debit,Online,Singapore,0,0,0,5.33,4,Web,0
73842,2024-09-09 04:23:21,92.17,Fuel,9829,Credit,POS,USA,0,1,0,18.76,4,Web,0
52815,2024-04-05 22:53:53,50.68,Fuel,5182,Credit,ATM,France,1,0,1,20.03,22,Web,0
83075,2025-06-26 15:29:24,205.47,Fuel,5407,Debit,Online,Singapore,1,0,0,4.1,15,Terminal,0
36886,2025-03-21 08:39:57,23.49,Utilities,7860,Debit,POS,Canada,0,0,0,2.39,8,Web,0
48197,2025-08-03 13:17:13,182.93,Entertainment,9049,Platinum,Online,Canada,0,0,1,2.93,13,Mobile,0
21041,2024-05-28 15:30:40,87.26,Online Services,3472,Gold,POS,Canada,1,0,1,5.04,15,Web,0
13311,2024-06-08 08:50:41,159.51,Groceries,4185,Debit,POS,Australia,0,1,0,15.23,8,Mobile,0
31161,2024-11-25 05:33:21,127.12,Travel,5010,Debit,Online,Australia,1,0,1,10.14,5,Terminal,0
61868,2024-01-04 02:29:57,68.23,Travel,9228,Debit,ATM,Australia,0,0,0,3.65,2,Web,0
54097,2024-08-12 15:36:36,409.79,Fuel,3522,Gold,Online,Australia,0,1,0,1.42,15,Web,0
25019,2025-07-04 04:28:47,66.57,Travel,4445,Platinum,POS,Germany,0,1,0,3.11,4,Terminal,0
56167,2024-09-24 15:26:40,102.18,Utilities,1455,Gold,POS,USA,0,0,0,0.39,15,Terminal,0
48987,2024-05-31 02:25:09,87.89,Clothing,5265,Platinum,POS,Canada,0,1,0,5.88,2,Terminal,0
59135,2024-05-15 16:02:25,140.6,Clothing,1560,Credit,ATM,India,0,0,0,5.58,16,Terminal,0
57271,2024-05-05 08:11:31,55.79,Groceries,8403,Debit,ATM,USA,0,1,1,4.56,8,Mobile,0
54548,2024-12-27 17:15:31,20.52,Online Services,1736,Credit,Online,Singapore,0,0,0,8.89,17,Web,0
72043,2024-06-25 22:13:56,142.6,Online Services,2380,Debit,ATM,UK,0,0,0,22.11,22,Mobile,0
87554,2024-08-03 14:08:11,130.67,Food,7266,Debit,ATM,Germany,0,0,1,1.1,14,Web,0
81650,2025-03-21 10:54:00,231.43,Food,7402,Debit,Online,Australia,0,0,1,1.63,10,Mobile,0
41052,2025-08-23 05:25:35,74.81,Travel,9186,Credit,ATM,France,1,0,0,3.08,5,Web,0
14111,2024-10-11 10:39:48,235.35,Online Services,6470,Debit,ATM,UK,0,1,0,6.7,10,Mobile,0
69281,2024-04-10 21:42:45,212.59,Health,3098,Gold,ATM,India,0,1,0,2.81,21,Web,0
87966,2024-05-27 11:24:41,135.87,Travel,5471,Credit,ATM,Singapore,0,1,0,5.94,11,Mobile,0
16592,2024-12-01 06:50:21,25.32,Online Services,4184,Platinum,ATM,UK,0,1,0,3.8,6,Mobile,0
47585,2024-05-19 04:32:38,96.95,Entertainment,7495,Platinum,Online,USA,0,1,0,1.08,4,Mobile,0
31986,2025-07-05 02:56:39,58.79,Health,5349,Gold,ATM,India,0,0,1,7.47,2,Terminal,0
92397,2024-05-10 13:38:14,131.45,Entertainment,1901,Platinum,ATM,Canada,0,1,0,1.09,13,Terminal,0
99445,2025-07-04 08:13:17,251.16,Groceries,3758,Credit,Online,Germany,0,0,0,3.23,8,Mobile,0
61822,2025-09-18 11:10:03,94.71,Travel,8819,Gold,Online,UK,0,1,0,0.42,11,Terminal,0
38556,2025-06-30 02:10:41,168.35,Entertainment,1134,Credit,Online,Singapore,1,0,0,1.59,2,Mobile,0
91483,2024-08-03 18:43:02,246.51,Entertainment,3681,Platinum,Online,India,0,1,0,5.84,18,Mobile,0
42183,2025-08-24 16:06:11,94.62,Travel,5632,Platinum,Online,Australia,0,0,0,0.28,16,Web,0
53586,2025-02-05 20:38:20,120.74,Electronics,8309,Debit,POS,UK,0,0,0,1.18,20,Web,0
30335,2024-12-30 04:14:05,32.99,Fuel,3103,Gold,Online,Australia,0,1,0,1.3,4,Terminal,0
49602,2024-09-25 08:41:38,65.37,Electronics,4693,Gold,ATM,Germany,0,1,1,1.85,8,Mobile,0
50058,2024-11-14 19:12:22,147.59,Entertainment,2805,Platinum,POS,France,1,1,1,4.06,19,Terminal,0
16306,2025-05-06 11:45:05,11.83,Electronics,2720,Gold,POS,Canada,0,0,0,1.11,11,Mobile,0
51276,2024-08-26 06:23:40,81.05,Fuel,2313,Debit,Online,Singapore,0,0,0,6.26,6,Web,0
71565,2025-03-06 05:59:05,35.53,Travel,5948,Platinum,POS,Australia,0,0,0,0.46,5,Terminal,0
65228,2024-10-09 10:16:28,111.22,Food,7370,Platinum,POS,UK,0,0,0,3.49,10,Terminal,0
87738,2025-04-12 01:07:01,77.38,Electronics,4049,Debit,ATM,USA,1,1,1,0.94,1,Mobile,0
71286,2024-04-19 18:26:15,130.19,Groceries,1239,Debit,Online,UK,0,1,0,6.1,18,Terminal,0
30274,2024-04-21 11:10:48,314.83,Utilities,2512,Debit,POS,France,0,0,0,0.43,11,Terminal,0
84554,2024-11-17 14:14:12,291.28,Utilities,8657,Gold,Online,Singapore,0,0,0,5.38,14,Web,0
63031,2024-04-26 04:18:55,368.07,Food,5706,Credit,ATM,France,0,0,0,3.98,4,Mobile,0
28947,2025-09-27 19:51:02,155.84,Travel,3243,Debit,ATM,Singapore,0,0,0,1.96,19,Web,0
93523,2025-08-13 11:20:51,51.48,Online Services,4172,Debit,ATM,UK,0,0,0,8.03,11,Terminal,0
93205,2025-09-17 19:04:21,39.19,Food,5710,Debit,Online,Germany,0,0,1,7.06,19,Web,0
82878,2024-09-05 19:52:11,139.25,Entertainment,8138,Gold,ATM,UK,0,0,0,5.46,19,Mobile,0
48665,2024-02-28 13:38:35,121.04,Fuel,3776,Gold,Online,India,0,0,0,3.74,13,Mobile,0
65421,2024-05-13 16:22:51,158.81,Fuel,1876,Credit,ATM,France,0,1,0,2.33,16,Mobile,0
47539,2024-04-04 06:13:29,49.75,Clothing,1726,Gold,POS,Germany,0,1,0,21.42,6,Terminal,0
92803,2025-01-08 23:36:39,67.59,Utilities,6469,Platinum,Online,USA,0,0,0,21.43,23,Web,0
94997,2025-04-30 09:42:10,185.78,Health,7113,Credit,ATM,India,0,0,0,1.99,9,Web,0
74267,2024-10-19 14:23:45,426.84,Utilities,7777,Platinum,Online,India,0,1,0,2.87,14,Mobile,0
66390,2024-06-08 20:45:19,195.98,Fuel,9789,Gold,ATM,Australia,0,0,0,1.01,20,Terminal,0
42372,2024-06-28 09:41:21,207.0,Travel,4352,Gold,POS,France,0,0,0,0.45,9,Web,0
50611,2024-06-22 13:46:25,276.81,Online Services,2618,Debit,Online,France,0,1,0,8.18,13,Terminal,0
17234,2025-09-18 17:22:52,84.63,Clothing,1130,Gold,POS,USA,0,0,0,11.92,17,Terminal,0
90591,2024-09-10 13:05:09,46.42,Electronics,2796,Platinum,POS,Singapore,0,0,0,0.39,13,Mobile,0
26320,2024-01-16 10:01:50,61.9,Health,5922,Debit,Online,Singapore,0,0,0,6.47,10,Mobile,0
28966,2025-04-08 07:08:42,40.1,Online Services,8258,Gold,POS,USA,0,0,0,0.56,7,Mobile,0
47440,2024-09-10 13:46:18,63.78,Clothing,4605,Gold,POS,Canada,0,0,0,17.76,13,Web,0
95637,2024-06-25 08:23:54,205.47,Entertainment,8046,Gold,POS,USA,0,0,0,9.49,8,Mobile,0
71678,2024-10-15 00:51:39,40.86,Health,2691,Gold,ATM,UK,0,0,0,1.88,0,Terminal,0
78897,2025-08-20 08:43:23,181.66,Groceries,2580,Credit,ATM,UK,0,0,0,6.48,8,Web,0
42983,2024-06-30 09:37:11,59.24,Groceries,7720,Platinum,ATM,India,0,0,0,7.77,9,Mobile,0
74706,2024-08-16 08:11:14,42.07,Fuel,8745,Debit,POS,USA,0,0,0,0.5,8,Mobile,0
39749,2024-06-23 01:55:12,427.29,Online Services,4634,Platinum,ATM,Australia,0,0,0,27.19,1,Mobile,0
79524,2024-11-23 12:08:37,95.54,Electronics,2991,Credit,Online,France,0,0,0,8.42,12,Terminal,0
87208,2024-07-26 04:19:17,61.57,Health,5464,Platinum,ATM,Germany,1,0,0,0.11,4,Web,0
18742,2024-09-04 20:51:26,322.09,Online Services,1518,Credit,ATM,France,0,1,0,2.48,20,Web,0
60910,2024-01-19 07:32:44,47.61,Clothing,8186,Credit,ATM,USA,0,1,0,0.67,7,Terminal,0
76008,2025-07-02 13:02:45,62.3,Health,5183,Debit,ATM,USA,0,0,1,26.34,13,Terminal,0
56859,2025-09-01 21:29:06,72.83,Clothing,9463,Gold,ATM,France,0,0,0,10.11,21,Terminal,0
50788,2024-11-12 22:43:30,72.91,Groceries,1215,Credit,POS,USA,0,1,0,6.03,22,Web,1
30185,2024-01-03 02:52:20,25.33,Clothing,5653,Gold,POS,Canada,0,1,0,4.85,2,Terminal,0
89693,2025-08-23 04:45:07,325.88,Health,2884,Debit,POS,Singapore,0,1,0,2.24,4,Mobile,0
40649,2025-07-27 11:02:36,76.63,Entertainment,9912,Credit,Online,Germany,0,0,0,4.33,11,Terminal,0
87281,2024-12-26 13:16:35,385.35,Food,8582,Credit,Online,USA,0,0,0,1.13,13,Web,0
35981,2024-10-21 21:23:53,210.76,Utilities,6441,Gold,POS,Canada,0,0,0,2.37,21,Terminal,0
78828,2025-05-29 03:15:27,144.47,Electronics,4904,Gold,ATM,USA,0,1,0,4.38,3,Web,0
83434,2024-04-16 22:33:08,71.53,Clothing,6734,Credit,POS,Singapore,0,0,0,4.65,22,Web,0
72320,2024-04-01 17:07:53,99.89,Utilities,4893,Gold,Online,UK,1,1,0,0.07,17,Mobile,0
34418,2024-01-26 11:44:22,87.79,Online Services,1306,Credit,POS,Australia,0,1,1,1.76,11,Mobile,0
69522,2025-09-07 10:26:40,138.93,Travel,1146,Debit,ATM,USA,0,0,0,1.53,10,Web,1
26492,2024-04-06 00:14:05,68.24,Groceries,2169,Platinum,POS,UK,0,0,0,0.07,0,Terminal,0
76348,2025-09-21 08:42:32,24.8,Food,5315,Gold,Online,Canada,0,0,0,1.05,8,Web,0
11002,2025-03-27 22:38:08,173.21,Online Services,4017,Credit,ATM,UK,0,0,0,5.98,22,Web,0
54178,2025-03-12 15:49:30,42.69,Utilities,6104,Gold,ATM,France,0,1,0,25.97,15,Web,0
16530,2025-03-13 13:13:39,128.96,Travel,3457,Credit,Online,France,0,0,0,1.15,13,Mobile,0
21703,2025-09-10 13:57:51,356.49,Groceries,2377,Credit,Online,USA,1,0,0,3.58,13,Web,0
73209,2025-07-16 21:53:52,55.22,Travel,6637,Debit,ATM,France,0,0,0,4.96,21,Mobile,0
91798,2024-02-24 19:11:25,66.17,Travel,5743,Gold,POS,Singapore,0,0,0,1.96,19,Terminal,0
69967,2025-05-30 00:05:16,152.12,Food,2578,Gold,POS,UK,0,0,0,0.48,0,Terminal,0
52319,2024-08-16 17:01:50,118.6,Clothing,1839,Gold,Online,Canada,0,0,0,0.24,17,Web,0
73641,2025-06-06 07:46:12,50.46,Clothing,1878,Gold,ATM,USA,0,0,0,2.28,7,Terminal,0
87705,2025-05-04 16:51:21,291.58,Groceries,1369,Credit,POS,USA,0,0,1,10.23,16,Mobile,0
35334,2025-09-20 16:31:53,112.57,Clothing,2918,Platinum,Online,Singapore,0,1,1,6.14,16,Mobile,0
20735,2024-05-22 03:59:34,53.98,Fuel,7257,Gold,ATM,France,0,1,0,4.7,3,Terminal,0
15091,2025-05-01 16:05:08,78.85,Entertainment,9662,Credit,POS,Germany,0,0,0,0.14,16,Web,0
96147,2024-11-02 14:46:23,187.01,Online Services,3681,Credit,Online,UK,1,1,0,1.36,14,Terminal,0
92194,2024-09-24 20:49:39,286.67,Online Services,5025,Credit,ATM,USA,0,0,0,1.94,20,Terminal,0
38458,2025-07-18 07:32:58,40.91,Online Services,4136,Debit,Online,Canada,0,0,1,5.56,7,Mobile,0
61922,2025-09-20 14:34:38,91.09,Utilities,5598,Debit,POS,Germany,0,1,1,13.04,14,Terminal,0
93482,2025-01-27 09:27:51,106.52,Groceries,2885,Debit,POS,UK,0,1,0,0.08,9,Terminal,0
84395,2024-02-03 23:54:42,120.47,Fuel,3027,Gold,Online,India,0,0,0,4.75,23,Mobile,0
36523,2024-04-18 07:05:27,67.58,Online Services,6081,Gold,POS,India,0,0,0,1.49,7,Web,0
67996,2024-09-12 07:57:48,341.54,Fuel,8634,Debit,Online,France,0,0,0,2.4,7,Web,0
36849,2024-01-06 10:34:28,164.21,Travel,8476,Debit,POS,Germany,0,1,1,5.64,10,Mobile,0
85482,2024-07-31 13:56:48,99.77,Entertainment,7181,Platinum,ATM,UK,0,0,0,3.49,13,Terminal,0
49548,2025-05-08 16:19:06,358.06,Groceries,9879,Debit,POS,USA,1,0,0,4.49,16,Mobile,0
51552,2025-08-15 23:30:56,112.7,Entertainment,2653,Debit,POS,UK,0,0,0,0.58,23,Mobile,0
11675,2025-06-19 08:32:59,138.01,Groceries,9243,Debit,POS,Germany,0,0,1,1.97,8,Web,0
24343,2024-03-31 15:09:34,28.08,Travel,4669,Debit,ATM,UK,0,0,0,2.23,15,Mobile,0
39804,2024-04-26 06:02:03,180.05,Health,8832,Debit,Online,Canada,0,0,1,0.24,6,Web,0
97793,2024-10-13 18:42:49,43.46,Electronics,7905,Debit,POS,Canada,0,0,1,2.42,18,Mobile,0
53740,2025-07-16 14:23:23,306.42,Fuel,6853,Platinum,Online,India,0,0,1,3.55,14,Web,0
95360,2025-08-16 08:06:53,142.52,Entertainment,2463,Platinum,ATM,Canada,0,0,0,0.1,8,Mobile,0
73797,2025-07-14 06:28:08,540.06,Travel,8464,Debit,POS,Singapore,0,0,0,2.46,6,Terminal,0
32748,2024-12-29 18:11:13,58.65,Fuel,2908,Debit,Online,Singapore,0,0,0,0.31,18,Mobile,0
21442,2024-07-04 14:48:16,214.39,Food,9184,Gold,POS,France,0,0,0,7.04,14,Terminal,0
84581,2025-06-15 22:21:58,195.36,Online Services,7493,Platinum,ATM,UK,1,0,0,0.41,22,Mobile,0
76158,2025-08-18 23:05:38,87.03,Travel,5900,Debit,ATM,UK,0,0,0,6.19,23,Terminal,0
78635,2024-12-12 19:17:51,83.48,Utilities,6296,Credit,Online,France,0,0,1,14.69,19,Web,0
37258,2025-01-09 10:59:18,24.72,Travel,4888,Platinum,Online,France,0,1,0,1.15,10,Mobile,0
49879,2025-04-30 19:11:28,75.85,Utilities,6920,Debit,ATM,Singapore,0,0,0,1.47,19,Mobile,0
35044,2024-07-29 15:22:23,459.03,Health,9712,Platinum,ATM,India,1,0,0,7.02,15,Mobile,0
53723,2024-12-08 11:01:05,164.74,Food,6612,Gold,Online,UK,0,0,1,3.29,11,Mobile,0
81465,2024-04-15 02:21:57,255.6,Health,8881,Gold,ATM,USA,1,0,0,4.4,2,Web,0
14864,2025-08-28 01:55:25,306.62,Entertainment,9781,Platinum,POS,France,0,0,0,3.9,1,Mobile,1
61412,2024-02-08 14:47:27,82.91,Travel,3453,Credit,POS,India,0,0,0,1.53,14,Web,0
38855,2025-05-07 15:01:14,40.95,Utilities,7497,Platinum,ATM,USA,1,0,0,3.31,15,Terminal,0
68247,2024-12-27 15:44:34,136.61,Clothing,6138,Debit,Online,Singapore,0,0,0,6.65,15,Terminal,0
55122,2024-06-20 05:01:22,80.15,Food,5466,Credit,POS,Australia,0,1,0,8.18,5,Mobile,0
33972,2024-07-02 13:12:38,25.11,Fuel,1678,Debit,Online,France,0,1,1,0.79,13,Terminal,0
40603,2025-07-03 14:55:37,85.75,Electronics,9704,Gold,POS,Australia,0,0,0,1.25,14,Web,0
34772,2024-03-14 03:56:32,81.41,Clothing,6551,Platinum,ATM,India,1,0,0,12.22,3,Mobile,0
12989,2024-05-18 22:47:24,315.28,Clothing,2476,Platinum,ATM,USA,1,1,0,14.15,22,Web,0
91892,2024-01-22 05:26:54,89.56,Health,2946,Debit,ATM,Singapore,0,0,0,16.86,5,Mobile,0
54974,2025-09-10 21:58:32,44.31,Fuel,5463,Debit,ATM,USA,1,0,0,4.43,21,Mobile,1
88075,2024-05-24 09:28:29,138.34,Entertainment,3958,Gold,ATM,Singapore,0,0,1,4.05,9,Mobile,0
10433,2024-03-04 20:00:37,63.64,Food,6751,Gold,Online,UK,1,0,0,5.2,20,Web,0
36038,2025-05-03 08:36:20,18.51,Travel,3149,Platinum,POS,India,0,0,0,5.68,8,Web,0
72302,2024-06-29 12:12:41,62.08,Groceries,6761,Debit,ATM,Australia,0,0,0,2.84,12,Terminal,0
96599,2025-04-05 12:27:29,275.22,Electronics,7830,Platinum,ATM,Australia,0,1,1,5.37,12,Terminal,0
11674,2024-02-02 22:05:31,29.45,Clothing,5538,Credit,Online,Germany,1,0,0,17.11,22,Web,0
27806,2024-03-30 18:47:49,178.65,Groceries,3153,Platinum,Online,India,0,1,1,0.64,18,Mobile,0
56128,2024-07-03 23:58:50,39.34,Fuel,2641,Debit,POS,Singapore,0,1,0,0.16,23,Mobile,0
62984,2024-02-19 02:35:52,66.84,Travel,6403,Gold,Online,UK,0,0,0,4.57,2,Mobile,0
31844,2025-08-24 12:31:37,282.64,Entertainment,8691,Gold,ATM,Singapore,0,1,1,11.43,12,Web,0
24863,2025-05-08 15:06:41,144.86,Entertainment,8478,Platinum,Online,Canada,1,0,0,2.21,15,Mobile,0
31457,2024-04-27 07:50:44,154.3,Fuel,3700,Gold,ATM,Australia,0,0,0,1.16,7,Mobile,0
52629,2024-05-05 20:28:52,20.72,Electronics,1952,Credit,POS,Australia,0,0,0,14.96,20,Web,0
21948,2025-09-21 09:27:49,203.44,Electronics,9699,Credit,POS,France,0,0,0,3.96,9,Terminal,0
90925,2024-05-01 01:15:16,31.5,Travel,1160,Gold,Online,India,0,0,1,1.7,1,Web,0
37404,2025-06-16 05:45:17,78.19,Entertainment,7667,Gold,POS,Germany,0,0,0,5.65,5,Mobile,0
48700,2025-03-12 22:13:23,17.82,Travel,3862,Platinum,POS,Canada,0,0,0,10.53,22,Web,0
31875,2024-01-31 07:22:36,127.86,Electronics,8374,Platinum,Online,Germany,0,0,0,0.73,7,Terminal,0
43153,2024-08-27 00:09:39,57.34,Entertainment,9226,Credit,Online,Singapore,0,0,0,10.03,0,Terminal,1
31258,2024-12-17 00:27:46,472.19,Clothing,7353,Platinum,POS,Singapore,0,0,0,1.41,0,Terminal,0
13664,2024-08-28 03:50:48,23.55,Travel,3201,Debit,Online,France,1,1,0,4.84,3,Web,0
51694,2024-02-08 04:24:36,20.93,Electronics,6940,Debit,POS,UK,0,0,0,12.29,4,Terminal,0
47007,2024-11-19 04:39:03,103.21,Entertainment,8746,Debit,POS,Germany,0,1,0,10.39,4,Mobile,0
93425,2024-07-08 00:58:08,120.37,Groceries,9564,Platinum,POS,Germany,0,0,0,15.13,0,Web,0
67746,2024-03-13 19:06:14,39.98,Health,3823,Credit,POS,India,0,0,1,3.51,19,Mobile,0
43977,2025-09-11 17:18:22,271.5,Electronics,3874,Debit,ATM,Germany,0,1,0,2.68,17,Mobile,0
21065,2024-05-17 16:48:05,171.99,Entertainment,9110,Gold,Online,India,0,0,0,1.44,16,Terminal,0
48755,2024-02-05 02:11:15,8.92,Health,9783,Gold,ATM,USA,1,0,1,11.84,2,Mobile,0
38612,2024-03-17 13:24:54,145.19,Entertainment,3694,Debit,ATM,Singapore,1,1,0,2.06,13,Terminal,0
64974,2024-05-31 15:35:29,198.62,Online Services,4797,Debit,POS,UK,0,0,0,2.52,15,Web,0
38933,2024-09-05 01:38:51,102.98,Online Services,8733,Gold,ATM,France,0,0,1,5.41,1,Terminal,0
55893,2024-02-24 17:29:43,197.92,Clothing,2326,Credit,Online,USA,0,1,0,5.93,17,Web,0
87228,2024-03-16 08:59:03,23.71,Online Services,3995,Credit,ATM,Germany,0,1,0,7.16,8,Terminal,0
75014,2025-06-02 16:47:37,137.48,Travel,9611,Gold,ATM,Australia,0,0,0,1.62,16,Mobile,0
26549,2025-08-27 11:16:03,41.76,Online Services,4180,Debit,Online,Australia,0,0,0,7.75,11,Terminal,0
86425,2025-04-07 16:47:15,168.05,Fuel,3116,Credit,Online,Australia,0,1,0,2.55,16,Web,0
43736,2025-05-15 12:30:09,5.4,Entertainment,1500,Credit,Online,Australia,0,1,0,14.83,12,Web,0
74754,2024-09-18 19:27:19,168.29,Electronics,3573,Platinum,Online,USA,0,1,0,1.64,19,Mobile,0
13600,2024-01-16 02:47:33,177.34,Electronics,6330,Gold,ATM,Singapore,0,1,0,17.2,2,Web,0
50495,2024-07-19 16:55:18,26.12,Entertainment,6406,Credit,ATM,Australia,0,0,0,6.11,16,Web,0
42664,2024-02-22 05:42:18,71.21,Online Services,1410,Gold,ATM,Australia,0,0,0,0.58,5,Web,0
51165,2024-08-15 04:04:34,164.66,Groceries,4286,Debit,ATM,France,0,0,0,4.18,4,Mobile,0
77646,2024-04-21 07:01:24,69.06,Food,5841,Credit,POS,India,0,0,1,2.39,7,Terminal,0
87938,2024-03-03 21:37:51,310.28,Clothing,5185,Credit,Online,Canada,0,0,0,3.17,21,Web,0
98598,2025-05-25 16:56:26,123.71,Online Services,7872,Debit,Online,Canada,1,1,0,2.6,16,Mobile,0
62790,2025-09-03 20:25:47,184.07,Food,8248,Debit,ATM,Canada,0,0,0,2.38,20,Terminal,0
16231,2025-03-11 12:26:42,111.71,Travel,8750,Platinum,POS,France,0,1,0,1.4,12,Web,0
66226,2024-06-26 05:56:03,18.31,Travel,4423,Gold,POS,Canada,0,1,0,7.43,5,Terminal,0
27580,2024-08-25 12:32:48,28.3,Utilities,5966,Credit,POS,Canada,0,1,1,0.55,12,Mobile,0
61947,2025-09-16 05:06:08,392.45,Groceries,4476,Platinum,ATM,Canada,0,0,0,19.83,5,Terminal,0
90870,2024-02-15 00:42:51,157.39,Electronics,5029,Platinum,POS,USA,0,0,0,0.52,0,Web,0
36422,2024-11-29 05:15:07,77.36,Electronics,5234,Platinum,ATM,France,0,0,0,2.27,5,Web,0
94057,2024-05-25 23:48:45,75.69,Groceries,2943,Gold,Online,UK,1,0,1,10.08,23,Mobile,0
77955,2024-05-01 15:42:18,21.41,Travel,7176,Gold,Online,Singapore,1,0,0,1.81,15,Mobile,0
98318,2025-07-31 19:35:29,221.73,Travel,1059,Credit,ATM,France,0,0,0,4.92,19,Terminal,0
81282,2025-08-16 13:26:23,172.48,Health,9486,Platinum,POS,USA,0,0,0,1.9,13,Mobile,0
12206,2024-11-11 21:50:37,58.45,Online Services,3203,Gold,Online,France,0,0,0,0.1,21,Web,0
47312,2024-10-13 08:22:08,157.32,Entertainment,3994,Debit,Online,France,0,0,0,5.2,8,Terminal,0
10383,2024-04-19 01:27:14,19.29,Food,9605,Debit,Online,UK,0,1,1,0.18,1,Web,0
63867,2024-09-14 22:29:36,443.73,Electronics,4915,Debit,Online,Canada,0,0,0,4.86,22,Web,0
78262,2025-06-10 21:50:57,37.66,Fuel,7563,Credit,Online,France,0,0,0,1.86,21,Terminal,0
59412,2025-07-05 07:30:30,59.6,Online Services,2170,Debit,POS,France,1,0,0,13.51,7,Terminal,0
39212,2024-03-03 19:36:14,119.31,Electronics,4252,Platinum,POS,India,0,0,0,1.23,19,Terminal,0
82467,2025-04-13 08:38:50,79.45,Online Services,4010,Platinum,POS,Singapore,0,1,1,21.62,8,Web,0
14446,2024-06-17 03:23:23,501.49,Food,4915,Gold,Online,Australia,0,0,0,6.54,3,Mobile,0
47435,2025-06-10 17:19:49,392.87,Groceries,7934,Debit,POS,Germany,0,1,0,12.72,17,Web,0
23298,2024-03-24 10:36:43,81.9,Entertainment,5519,Debit,Online,Singapore,0,0,0,1.27,10,Terminal,0
81715,2024-06-16 18:07:16,109.85,Clothing,1711,Platinum,POS,Singapore,0,1,0,4.34,18,Mobile,0
78631,2024-11-11 00:24:40,73.82,Health,3992,Debit,ATM,France,0,0,0,0.68,0,Web,0
79002,2025-01-24 20:20:06,205.6,Food,4796,Platinum,POS,France,0,0,1,2.97,20,Mobile,0
16653,2024-12-07 19:29:10,24.29,Clothing,1818,Credit,ATM,UK,1,0,0,6.79,19,Web,0
89769,2025-08-07 18:37:25,61.64,Groceries,3893,Debit,Online,Canada,0,0,1,6.89,18,Terminal,0
35372,2024-08-04 11:56:15,92.34,Fuel,2815,Debit,Online,India,0,1,0,7.75,11,Mobile,0
56415,2025-08-03 18:39:49,369.22,Groceries,4922,Debit,POS,Singapore,1,1,0,12.16,18,Mobile,0
67784,2025-05-20 11:14:13,33.41,Travel,9572,Debit,POS,Australia,1,0,1,7.46,11,Terminal,0
21906,2024-10-13 11:31:46,248.86,Fuel,5630,Gold,ATM,Singapore,0,0,0,4.56,11,Web,0
19584,2025-08-20 12:57:05,59.31,Groceries,6419,Gold,Online,USA,0,0,0,11.55,12,Mobile,0
14901,2025-03-01 01:51:07,56.43,Fuel,4747,Debit,Online,Canada,0,1,1,0.72,1,Web,0
97459,2024-07-04 15:49:25,132.53,Groceries,7208,Credit,ATM,Canada,0,0,0,0.59,15,Terminal,0
52795,2024-11-13 01:53:17,72.47,Fuel,4422,Debit,Online,India,0,0,0,2.8,1,Terminal,0
37975,2025-06-27 11:14:19,100.87,Fuel,8753,Platinum,Online,India,0,1,0,1.02,11,Terminal,0
86853,2025-02-21 17:49:39,114.65,Fuel,4058,Debit,ATM,USA,0,0,0,2.84,17,Web,0
49196,2024-07-23 15:30:28,187.68,Fuel,8264,Gold,POS,USA,1,0,1,7.59,15,Mobile,0
48740,2024-03-01 19:52:45,165.48,Groceries,1057,Debit,POS,Germany,0,1,1,4.98,19,Terminal,0
88536,2025-09-15 17:00:49,64.62,Health,9640,Debit,Online,Canada,0,0,1,6.64,17,Mobile,0
82678,2024-05-07 14:42:26,47.9,Electronics,2722,Platinum,Online,Singapore,0,0,0,3.73,14,Mobile,0
73722,2025-02-28 23:00:47,6.69,Food,4105,Credit,Online,USA,1,0,0,8.78,23,Mobile,0
64441,2025-01-09 01:14:42,280.44,Travel,5735,Gold,Online,Australia,0,0,0,2.25,1,Terminal,0
23326,2024-06-28 23:26:53,162.51,Entertainment,9960,Platinum,ATM,Germany,0,0,0,8.02,23,Terminal,0
46984,2024-11-15 18:29:33,105.1,Fuel,9202,Gold,ATM,France,0,0,0,0.62,18,Mobile,0
34241,2024-06-05 00:31:17,29.38,Groceries,8940,Credit,POS,Germany,0,1,0,6.27,0,Terminal,0
64605,2024-08-15 16:41:57,359.83,Food,3349,Platinum,Online,France,0,0,0,8.7,16,Web,0
66084,2025-03-20 00:38:51,24.18,Entertainment,8980,Debit,Online,UK,0,1,0,6.33,0,Web,0
58003,2025-01-03 09:53:09,134.14,Online Services,3138,Credit,ATM,France,1,0,0,9.23,9,Mobile,0
66035,2025-08-19 12:09:56,381.03,Health,1384,Debit,POS,Australia,1,0,0,9.58,12,Web,0
45887,2024-06-02 18:03:50,115.72,Groceries,6206,Platinum,POS,Australia,0,0,1,3.86,18,Web,0
52545,2025-09-01 01:24:14,73.24,Groceries,3868,Gold,Online,Australia,0,1,1,0.16,1,Mobile,0
63981,2025-07-08 15:11:02,35.82,Fuel,7297,Gold,Online,USA,0,0,0,6.29,15,Mobile,0
